"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11";"X12";"X13";"X14";"X15";"X16"
0;0;-369.136123755091;-137.054799958931;2.73024988268509;10.2605440957472;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-299.136123755091;-137.054799958931;-0.352087806390173;10.2439667513594;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-197.136123755091;-137.054799958931;7.81519923050872;9.45599552206695;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-0.136123755090921;-137.054799958931;-1.34427436935505;9.07535589728504;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;196.863876244909;-137.054799958931;1.46691497576167;8.58428490869701;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;413.863876244909;-137.054799958931;-13.5546750502725;8.69517222987488;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-316.136123755091;-136.054799958931;-2.6089810638994;10.3305763342418;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-246.136123755091;-136.054799958931;4.06221686959819;9.59380628364161;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-81.1361237550909;-136.054799958931;-7.55550206205624;8.80580314816907;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;179.863876244909;-136.054799958931;-0.881771689424018;9.19383468674496;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;397.863876244909;-136.054799958931;1.24161362389385;9.91660127937794;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-332.136123755091;-135.054799958931;13.7038611019179;9.16979172835127;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-262.136123755091;-135.054799958931;0.249246018506358;9.99059681883082;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-160.136123755091;-135.054799958931;0.430003594257195;9.78129880093038;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-90.1361237550909;-135.054799958931;-16.0453161876756;10.3074998130091;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;170.863876244909;-135.054799958931;13.9996489734164;8.69961617756635;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;388.863876244909;-135.054799958931;-10.815480895062;9.84670316157863;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-341.136123755091;-134.054799958931;4.75711497681251;10.3608642677777;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-271.136123755091;-134.054799958931;-0.0713463635843569;9.26280886782333;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-169.136123755091;-134.054799958931;-0.858123506462077;9.64436141736805;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-99.1361237550909;-134.054799958931;6.556288799129;9.73914364175871;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;161.863876244909;-134.054799958931;-12.6165136093632;8.56176186781377;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;320.863876244909;-134.054799958931;0.45793347964902;8.83042389303446;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-350.136123755091;-133.054799958931;-7.02899831289078;9.64539421359077;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-280.136123755091;-133.054799958931;-1.6192007873404;9.95051628546789;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-178.136123755091;-133.054799958931;-8.38377101209517;9.6602299945429;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-108.136123755091;-133.054799958931;13.8047747029715;10.2427730612457;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;25.8638762449091;-133.054799958931;11.2653715914766;9.13329093540087;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;311.863876244909;-133.054799958931;-5.29341481599239;8.78177499221638;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-359.136123755091;-132.054799958931;-8.91562671908998;10.3792914153077;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-207.136123755091;-132.054799958931;0.910035143067799;8.6531450544484;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-137.136123755091;-132.054799958931;16.1751055838197;10.0028396408074;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-3.13612375509092;-132.054799958931;3.7434453476091;9.65974561693147;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;193.863876244909;-132.054799958931;-3.13475118690175;9.20250185681507;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;411.863876244909;-132.054799958931;1.03988596971044;8.54910836610943;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-269.136123755091;-131.054799958931;-16.3407195215313;8.6342164600268;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-167.136123755091;-131.054799958931;5.01952276768763;8.99917521290481;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-97.1361237550909;-131.054799958931;-7.67200182021205;9.79268478378654;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;163.863876244909;-131.054799958931;-1.3969841732789;10.277136528492;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;322.863876244909;-131.054799958931;-2.81672394443961;9.28180421944708;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-349.136123755091;-130.054799958931;4.631976060693;9.57560062324628;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-198.136123755091;-130.054799958931;3.84992697193118;10.2093366650864;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-128.136123755091;-130.054799958931;1.75299278008049;8.61566268708557;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;5.86387624490908;-130.054799958931;6.79138702143532;8.77818031199276;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;291.863876244909;-130.054799958931;2.23074678339876;9.25784265492111;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;421.863876244909;-130.054799958931;11.494871552952;8.4601133662276;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-259.136123755091;-129.054799958931;-6.79122099115487;9.16772303320468;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-158.136123755091;-129.054799958931;0.98971771188965;9.64127945583314;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-88.1361237550909;-129.054799958931;-7.73939102798123;8.75185376368463;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;172.863876244909;-129.054799958931;0.913877380469665;9.65905090291053;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;391.863876244909;-129.054799958931;3.31122531912515;8.97997072348371;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-339.136123755091;-128.054799958931;-8.00677991876818;10.1525786235929;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-188.136123755091;-128.054799958931;1.44756948565533;10.2157226606272;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-118.136123755091;-128.054799958931;-17.4019321070015;10.3704829296097;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;15.8638762449091;-128.054799958931;-6.21242156416472;8.66080001145601;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;301.863876244909;-128.054799958931;-2.39929358790844;9.351989592053;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-368.136123755091;-127.054799958931;0.465473541763552;9.45050823884085;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-248.136123755091;-127.054799958931;5.84422555609615;9.58442323291674;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-147.136123755091;-127.054799958931;-5.20258896153398;9.75884005622938;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-77.1361237550909;-127.054799958931;2.9896036151562;9.11964309643954;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;183.863876244909;-127.054799958931;-0.450680035693651;9.13388379486278;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;403.863876244909;-127.054799958931;-2.61385393918007;10.1386879827827;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-277.136123755091;-126.054799958931;3.78233061045489;9.96172354472801;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-176.136123755091;-126.054799958931;-2.36139036827168;8.52254984350875;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-106.136123755091;-126.054799958931;-14.4346886406227;9.57318195383996;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;27.8638762449091;-126.054799958931;1.57529846647934;9.00155971581116;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;313.863876244909;-126.054799958931;0.573270474480044;8.87504513384774;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-356.136123755091;-125.054799958931;0.801409415285033;10.1906261831522;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-205.136123755091;-125.054799958931;-12.1594612158586;8.44272416140884;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-135.136123755091;-125.054799958931;-6.03296007644341;10.0900616292842;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-1.13612375509092;-125.054799958931;12.4693381774171;9.91187181100249;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;195.863876244909;-125.054799958931;2.98102922517375;9.52775170290843;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;415.863876244909;-125.054799958931;2.05761843447542;9.66217255741358;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-265.136123755091;-124.054799958931;-6.85868469962728;8.93461537696421;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-164.136123755091;-124.054799958931;-4.10689730773924;9.70015349155292;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-94.1361237550909;-124.054799958931;-3.79157930846114;8.40817631930113;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;166.863876244909;-124.054799958931;3.70576378602223;9.72667209161446;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;325.863876244909;-124.054799958931;-3.80483028728078;9.20804353998974;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-344.136123755091;-123.054799958931;-10.3715806175098;8.48553463872522;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-193.136123755091;-123.054799958931;10.120630795599;9.05969075402245;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-123.136123755091;-123.054799958931;-14.0074986368971;9.48066661050543;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;10.8638762449091;-123.054799958931;4.96337064229909;9.53470018142834;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;295.863876244909;-123.054799958931;18.9926108352902;9.4049540665932;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-374.136123755091;-122.054799958931;-2.85039268668148;10.1159251444973;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-254.136123755091;-122.054799958931;10.1307981856655;8.59841983821243;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-153.136123755091;-122.054799958931;5.98980545349694;10.306662193127;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-83.1361237550909;-122.054799958931;4.49353708328326;9.637835154403;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;177.863876244909;-122.054799958931;0.260039983309858;8.96090493826196;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;396.863876244909;-122.054799958931;-0.455622212626797;9.72413467764854;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-284.136123755091;-121.054799958931;-4.28486663060294;9.37421401832253;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-183.136123755091;-121.054799958931;-2.1937062980029;9.73841541269794;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-113.136123755091;-121.054799958931;3.98840639733782;9.13248411295936;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;19.8638762449091;-121.054799958931;-11.411708721746;9.77855243310332;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;304.863876244909;-121.054799958931;1.31579814492047;9.53370787864551;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-365.136123755091;-120.054799958931;-6.16988551521808;9.66088054059073;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-245.136123755091;-120.054799958931;-0.771515583484334;10.1593594184145;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-144.136123755091;-120.054799958931;-7.25414042002984;9.68367293905467;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-74.1361237550909;-120.054799958931;-5.71906613227031;9.56749410936609;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;185.863876244909;-120.054799958931;-4.58270518441691;8.715157557372;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;404.863876244909;-120.054799958931;2.68589629771841;10.1440290474333;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-276.136123755091;-119.054799958931;-8.01572198300899;10.2031421471387;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-175.136123755091;-119.054799958931;13.6813763346341;8.57692373879254;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-105.136123755091;-119.054799958931;9.65716498923489;9.59054265180603;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;27.8638762449091;-119.054799958931;-3.52216774202204;9.47216512970626;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;312.863876244909;-119.054799958931;1.07330475708272;8.65895859627053;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-357.136123755091;-118.054799958931;12.327452854975;8.71913987873122;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-206.136123755091;-118.054799958931;2.06022146752282;10.2597507462837;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-136.136123755091;-118.054799958931;1.39612826178827;8.81128966305405;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-3.13612375509092;-118.054799958931;3.08488719669847;10.2999250475317;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;193.863876244909;-118.054799958931;6.2338606543069;8.7068171706982;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;412.863876244909;-118.054799958931;1.08930905812451;10.3767339755781;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-268.136123755091;-117.054799958931;16.4274868242376;10.1737959395163;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-167.136123755091;-117.054799958931;3.48817876510006;9.66953300833702;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-97.1361237550909;-117.054799958931;-8.66661784501006;9.17184256631881;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;162.863876244909;-117.054799958931;-11.3633234039929;10.2548316154629;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;320.863876244909;-117.054799958931;13.5549338923561;10.3638688107952;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-349.136123755091;-116.054799958931;-8.00252388342853;9.01476462194696;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-198.136123755091;-116.054799958931;3.87995596157675;9.66177760772407;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-128.136123755091;-116.054799958931;-7.5041314371312;8.67635249542072;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;4.86387624490908;-116.054799958931;21.6636050722785;9.32486703628674;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;289.863876244909;-116.054799958931;1.43505342753734;9.18812853200361;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;420.863876244909;-116.054799958931;-0.608196595571547;9.68670288994908;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-260.136123755091;-115.054799958931;-1.23132245347058;10.1753267940134;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-159.136123755091;-115.054799958931;-15.9012750517624;8.42933258842677;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-89.1361237550909;-115.054799958931;16.599813958498;8.65199455115944;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;170.863876244909;-115.054799958931;11.3025955682557;10.3203561055474;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;389.863876244909;-115.054799958931;-5.1926920247779;10.1116524730809;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-341.136123755091;-114.054799958931;9.84438778269021;9.77664020108059;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-190.136123755091;-114.054799958931;-1.34089680808593;10.1964119892567;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-120.136123755091;-114.054799958931;-12.1977345069002;9.59565976969898;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;12.8638762449091;-114.054799958931;-4.94241451683844;9.60587713550776;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;297.863876244909;-114.054799958931;-7.07580174494001;9.39853208567947;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-372.136123755091;-113.054799958931;4.16368051064882;9.24431377798319;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-252.136123755091;-113.054799958931;1.97642325960144;9.61322962455452;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-151.136123755091;-113.054799958931;-3.5258012634498;9.99829484531656;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-81.1361237550909;-113.054799958931;3.40340493841168;10.3178944979794;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;178.863876244909;-113.054799958931;-9.11654003678003;10.024763077125;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;398.863876244909;-113.054799958931;14.1854214244418;8.82426713276655;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-282.136123755091;-112.054799958931;0.0110336167516685;9.54655700232834;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-181.136123755091;-112.054799958931;-0.0950017092505295;9.94109405446798;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-111.136123755091;-112.054799958931;3.05529764422251;10.1344560390338;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;21.8638762449091;-112.054799958931;-2.28828336625001;10.3781689108349;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;307.863876244909;-112.054799958931;-4.45817384906899;9.081354154367;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-362.136123755091;-111.054799958931;-4.15305736597201;8.43249801089987;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-211.136123755091;-111.054799958931;2.93795305124817;10.394846470654;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-141.136123755091;-111.054799958931;23.4494089924392;9.3765845425427;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-71.1361237550909;-111.054799958931;-0.440108823090725;9.19875125410035;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;188.863876244909;-111.054799958931;6.10006254986257;10.2777649695985;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;408.863876244909;-111.054799958931;9.71780342488507;10.1755352552049;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-272.136123755091;-110.054799958931;8.06486425281698;9.68778611170128;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-171.136123755091;-110.054799958931;1.37277839204288;10.0482851011679;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-101.136123755091;-110.054799958931;5.85103865982499;9.69363162117079;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;31.8638762449091;-110.054799958931;-6.61663479364644;9.79031683048233;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;317.863876244909;-110.054799958931;2.33983507284052;8.58923995131627;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-352.136123755091;-109.054799958931;-7.26159514633438;9.5649444042705;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-201.136123755091;-109.054799958931;-5.60825233170609;8.68734222054482;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-131.136123755091;-109.054799958931;3.98467949248396;9.29399005938321;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;1.86387624490908;-109.054799958931;0.928423255180526;8.5755465590395;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;287.863876244909;-109.054799958931;14.1908189578381;9.07484406894073;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;418.863876244909;-109.054799958931;11.1428357446375;9.78444665120915;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-262.136123755091;-108.054799958931;-3.58017547714893;9.72915670890361;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-161.136123755091;-108.054799958931;-11.7468816438141;9.82671962454915;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-91.1361237550909;-108.054799958931;10.4511166577512;9.58445915356278;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;168.863876244909;-108.054799958931;-10.1522723508738;9.11944094263017;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;388.863876244909;-108.054799958931;-17.426083251525;9.95379002075642;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-342.136123755091;-107.054799958931;-8.66757836076216;9.57126508196816;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-191.136123755091;-107.054799958931;-18.5533815631635;9.71543412618339;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-121.136123755091;-107.054799958931;0.0479510812589037;9.83100257171318;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;11.8638762449091;-107.054799958931;-6.20123982048273;9.17777372067794;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;297.863876244909;-107.054799958931;-7.26077434313179;9.22307015452534;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-373.136123755091;-106.054799958931;0.833913032842579;9.4310444040224;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-253.136123755091;-106.054799958931;3.90228031811223;9.86735460869968;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-152.136123755091;-106.054799958931;7.68376526186753;8.56942294174805;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-82.1361237550909;-106.054799958931;1.04408351570536;9.41474172342569;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;178.863876244909;-106.054799958931;-1.21667780561873;9.12750662267208;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;397.863876244909;-106.054799958931;6.71207171053971;8.93607471007854;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-283.136123755091;-105.054799958931;0.0157917856138265;8.96510817818344;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-182.136123755091;-105.054799958931;3.28811560999701;10.0405033143237;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;180.863876244909;-105.054799958931;0.147894433231877;10.1404055129737;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;398.863876244909;-105.054799958931;2.41243315122855;8.80011082869023;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-282.136123755091;-104.054799958931;0.210083154283656;9.46462368834764;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-180.136123755091;-104.054799958931;14.7926370680313;9.36923653362319;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;182.863876244909;-104.054799958931;-20.769792707307;8.96472002994269;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;400.863876244909;-104.054799958931;5.48846306454664;9.63286703182384;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-280.136123755091;-103.054799958931;-3.97635891945901;9.01962545150891;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-178.136123755091;-103.054799958931;1.35773865948775;8.9171035900712;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;184.863876244909;-103.054799958931;0.139836204011494;10.2575676498003;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;402.863876244909;-103.054799958931;10.2283309576661;8.72359776832163;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-277.136123755091;-102.054799958931;-14.2492337172692;9.8461313392967;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-175.136123755091;-102.054799958931;-11.1144865191587;9.02271023681387;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;187.863876244909;-102.054799958931;9.53547644547465;8.47048624521121;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;405.863876244909;-102.054799958931;-8.52209898916377;10.1475863611326;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-274.136123755091;-101.054799958931;1.00703720150049;9.66589779881761;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-6.13612375509092;-101.054799958931;-8.19632218593214;9.51013217270374;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;190.863876244909;-101.054799958931;-21.8212587948377;10.2295454597101;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;408.863876244909;-101.054799958931;-8.04106554028021;9.39980601435527;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-271.136123755091;-100.054799958931;5.91335507717641;9.15930471532047;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-3.13612375509092;-100.054799958931;12.6267175961134;8.49732001973316;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;193.863876244909;-100.054799958931;-5.0173852397735;9.3333157716319;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;411.863876244909;-100.054799958931;-2.64808285796253;10.2596191937104;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-268.136123755091;-99.0547999589309;-3.25916334043293;8.6648423826322;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-0.136123755090921;-99.0547999589309;-4.85460123129213;8.80127869462594;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;196.863876244909;-99.0547999589309;6.54895835368095;10.0086749457754;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;413.863876244909;-99.0547999589309;13.6588763108311;9.81301341261715;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-266.136123755091;-98.0547999589309;-5.77283742089998;9.89563443707302;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;2.86387624490908;-98.0547999589309;0.859060107455616;8.47309361174703;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;288.863876244909;-98.0547999589309;-7.4761922351296;8.70192403914407;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;415.863876244909;-98.0547999589309;-1.81648516903225;10.2361428682692;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-264.136123755091;-97.0547999589309;-1.390692642273;10.1627643872984;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;4.86387624490908;-97.0547999589309;-0.336323817285571;9.22797058252618;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;290.863876244909;-97.0547999589309;-14.3720449617424;8.79368612319231;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;417.863876244909;-97.0547999589309;2.37347542971713;9.77572873570025;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-261.136123755091;-96.0547999589309;0.918044041300676;9.4345666827634;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;7.86387624490908;-96.0547999589309;10.6066877076427;10.2362459712662;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;293.863876244909;-96.0547999589309;2.52217043402545;9.93302056249231;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;419.863876244909;-96.0547999589309;15.2316611802858;9.46992761325091;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;-259.136123755091;-95.0547999589309;2.01551927465778;9.90788522232324;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;9.86387624490908;-95.0547999589309;-0.0723893456543253;9.19480749880895;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;296.863876244909;-95.0547999589309;-6.27378647053628;8.62149319155142;-1;-1;-1;-1;-1;-1;0;3;0;-1
0;0;421.863876244909;-95.0547999589309;-11.1681262443124;9.22422104058787;-1;-1;-1;-1;-1;-1;0;3;0;-1
